Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities,lat,long
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,December,2018,8,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,December,2018,2,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,December,2018,39,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,December,2018,30,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,December,2018,34,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,December,2018,8,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,December,2018,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2018,66,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,December,2018,17,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,December,2018,88,6,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,December,2018,7,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,December,2018,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,December,2018,13,1,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,January,2019,10,1,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2019,9,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2019,8,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,January,2019,18,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2019,3,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,January,2019,28,3,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2019,24,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2019,25,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2019,13,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2019,0,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2019,27,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2019,17,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,January,2019,57,2,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2019,8,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2019,4,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2019,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,February,2019,12,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2019,6,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2019,12,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,February,2019,11,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2019,5,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,February,2019,36,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2019,15,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2019,38,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2019,10,1,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2019,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2019,27,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2019,13,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,February,2019,33,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2019,6,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2019,3,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2019,3,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,March,2019,37,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2019,51,1,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2019,27,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,March,2019,50,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2019,20,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,March,2019,29,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2019,18,4,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2019,27,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2019,6,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2019,2,1,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2019,33,4,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2019,18,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,March,2019,54,3,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2019,20,3,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2019,3,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2019,0,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,April,2019,5,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2019,9,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2019,2,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,April,2019,5,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2019,3,1,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,April,2019,42,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2019,13,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2019,32,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2019,15,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2019,5,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2019,18,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2019,22,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,April,2019,42,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2019,4,1,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2019,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2019,1,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,May,2019,14,4,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2019,29,13,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2019,11,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,May,2019,26,9,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2019,9,3,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,May,2019,24,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2019,11,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2019,28,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2019,9,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2019,0,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2019,23,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2019,9,1,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,May,2019,12,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,May,2019,4,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,May,2019,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,May,2019,7,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,June,2019,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,June,2019,3,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,June,2019,8,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,June,2019,2,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,June,2019,3,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,June,2019,37,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,June,2019,1,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,June,2019,30,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,June,2019,7,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,June,2019,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,June,2019,13,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,June,2019,12,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,June,2019,21,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,June,2019,7,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,June,2019,0,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,June,2019,5,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,July,2019,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,July,2019,4,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,July,2019,3,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,July,2019,5,1,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,July,2019,1,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,July,2019,27,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,July,2019,4,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,July,2019,21,2,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,July,2019,12,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,July,2019,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,July,2019,18,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,July,2019,6,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,July,2019,18,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,July,2019,6,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,July,2019,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,July,2019,5,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,August,2019,7,4,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,August,2019,6,3,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,August,2019,5,2,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,August,2019,15,4,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,August,2019,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,August,2019,38,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,August,2019,8,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,August,2019,25,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,August,2019,6,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,August,2019,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,August,2019,25,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,August,2019,8,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,August,2019,35,1,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,August,2019,5,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,August,2019,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,August,2019,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,September,2019,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,September,2019,3,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,September,2019,3,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,September,2019,8,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,September,2019,4,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,September,2019,30,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,September,2019,7,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,September,2019,21,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,September,2019,8,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,September,2019,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,September,2019,22,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,September,2019,21,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,September,2019,44,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,September,2019,2,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,September,2019,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,September,2019,4,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,October,2019,2,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,October,2019,4,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,October,2019,4,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,October,2019,3,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,October,2019,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,October,2019,19,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,October,2019,13,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,October,2019,21,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,October,2019,19,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,October,2019,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,October,2019,30,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,October,2019,12,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,October,2019,30,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,October,2019,7,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,October,2019,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,October,2019,12,1,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,November,2019,14,18,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,November,2019,32,16,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,November,2019,19,3,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,November,2019,17,11,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,November,2019,9,4,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,November,2019,26,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,November,2019,14,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,November,2019,54,2,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,November,2019,12,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,November,2019,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,November,2019,29,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,November,2019,20,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,November,2019,24,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,November,2019,9,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,November,2019,1,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,November,2019,8,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,December,2019,4,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,December,2019,16,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,December,2019,10,1,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,December,2019,14,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,December,2019,8,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,December,2019,37,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,December,2019,9,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,December,2019,32,1,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,December,2019,9,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,December,2019,5,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,December,2019,14,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,December,2019,24,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,December,2019,30,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,December,2019,1,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,December,2019,4,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,December,2019,6,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,January,2020,8,3,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,January,2020,4,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,January,2020,11,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,January,2020,9,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,January,2020,4,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,January,2020,29,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,January,2020,10,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,January,2020,33,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,January,2020,4,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,January,2020,2,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,January,2020,18,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,January,2020,20,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,January,2020,24,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,January,2020,3,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,January,2020,3,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,January,2020,0,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,February,2020,11,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,February,2020,9,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,February,2020,14,2,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,February,2020,10,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,February,2020,5,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,February,2020,27,2,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,February,2020,21,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,February,2020,29,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,February,2020,13,4,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,February,2020,5,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,February,2020,10,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,February,2020,20,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,February,2020,39,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,February,2020,3,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,February,2020,5,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,February,2020,5,1,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,March,2020,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,March,2020,0,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,March,2020,0,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,March,2020,7,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,March,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,March,2020,45,0,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,March,2020,10,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,March,2020,30,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,March,2020,8,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,March,2020,0,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,March,2020,30,1,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,March,2020,20,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,March,2020,34,1,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,March,2020,6,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,March,2020,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,March,2020,18,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,April,2020,6,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,April,2020,2,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,April,2020,3,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,April,2020,4,0,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,April,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,April,2020,47,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,April,2020,8,1,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,April,2020,21,0,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,April,2020,4,0,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,April,2020,1,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,April,2020,14,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,April,2020,9,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,April,2020,20,0,31.8969,35.2017
Palestine,West Bank,Salfit,PSE,PS0125,PS01,April,2020,4,0,32.0819,35.1822
Palestine,West Bank,Tubas,PSE,PS0105,PS01,April,2020,2,0,32.3222,35.3686
Palestine,West Bank,Tulkarm,PSE,PS0110,PS01,April,2020,10,0,32.3111,35.0308
Palestine,Gaza Strip,Deir al-Balah,PSE,PS0265,PS02,May,2020,1,0,31.4190,34.3516
Palestine,Gaza Strip,Gaza City,PSE,PS0260,PS02,May,2020,2,0,31.5167,34.4500
Palestine,Gaza Strip,Khan Yunis,PSE,PS0270,PS02,May,2020,0,0,31.3439,34.3025
Palestine,Gaza Strip,North Gaza Governorate,PSE,PS0255,PS02,May,2020,6,2,31.5500,34.5000
Palestine,Gaza Strip,Rafah,PSE,PS0275,PS02,May,2020,0,0,31.2886,34.2519
Palestine,West Bank,Jerusalem,PSE,PS0140,PS01,May,2020,25,1,31.7789,35.2256
Palestine,West Bank,Bethlehem,PSE,PS0145,PS01,May,2020,7,0,31.7044,35.2061
Palestine,West Bank,Hebron,PSE,PS0150,PS01,May,2020,17,2,31.5350,35.0986
Palestine,West Bank,Jenin,PSE,PS0101,PS01,May,2020,13,1,32.4667,35.3000
Palestine,West Bank,Jericho,PSE,PS0135,PS01,May,2020,6,0,31.8561,35.4631
Palestine,West Bank,Nablus,PSE,PS0115,PS01,May,2020,23,0,32.2161,35.2661
Palestine,West Bank,Qalqilya,PSE,PS0120,PS01,May,2020,16,0,32.1904,34.9685
Palestine,West Bank,Ramallah,PSE,PS0130,PS01,May,2020,26,1,31.8969,35.2017
